source_file,source_batch,source_row,source_field_count,date_or_range,evidence_class,scope,item_or_person,source_or_repository,status,significance,next_action,source_overflow_1,source_overflow_2,source_overflow_3,source_overflow_4,source_id,date,author,title,venue_or_repository,locus,use,limitations,title_or_object,repository_or_venue
research_notes/lovejoy_orientalist_source_register_batch44_delta.csv,44,5,8,2000s,reception_historiography,strict_core,Modern Oldenberg–Lovejoy–Masefield upādi interpretation line,Modern doctrinal-history study of Nirvāṇa / upādi-upadhi,confirmed_later_reception,"Later scholarship explicitly groups Oldenberg, Lovejoy and Masefield as advocates of subjective/ethical upādi and cites Lovejoy 1898 p134; establishes later disciplinary afterlife while also criticizing limits of the interpretation",Use only as later reception and historiographical control; do not back-project to immediate influence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch44_delta.csv,44,6,8,2017-2026,historiography,strict_core,Klaus Karttunen Lovejoy entry — 'apparently never returned to Buddhist studies',Persons of Indian Studies,current_reference_but_incomplete,"Entry lists only 1898 specialist publication; project primary/bibliographic evidence shows 1901 Buddhism syllabus and 1902 explicit Buddhist self-reuse, so the reference under-registers continuing engagement",Use modestly as historiographical gap; verify 1901 syllabus primary when possible,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch45_delta.csv,45,2,8,1902,primary_parallel,strict_core,Louis de La Vallée Poussin — Dogmatique bouddhique: La négation de l'âme et la doctrine de l'acte,"Journal asiatique 9e série t20, pp237-306; Wikisource facsimile/transcription",confirmed_primary,Near-contemporary specialist control: karman/no-self conflict; p253 says not to demand finished Sanskrit-school systematization from Tipiṭaka while allowing germ of later dogmatics; parallels 004 heterogeneity/intelligibility tension without proving influence,Search article systematically for Lovejoy/upādāna/upadhi and use only as parallel unless citation recovered,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch45_delta.csv,45,3,8,1903,primary_parallel,strict_core,Louis de La Vallée Poussin — Nouvelles recherches sur la doctrine de l'acte,Journal asiatique 10e série t2; Wikisource facsimile/transcription,confirmed_primary,"P367 acknowledges mysteries/incomprehensibility of pratītyasamutpāda, then says this makes exegesis safer and decomposes causal questions of traces, ripening, sterility, interruption; strong control against heroic Lovejoy-coherence claim",Build causal-role comparison with 004/1898; no Lovejoy indexed hit currently recovered,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch45_delta.csv,45,4,8,1913,primary_problem_afterlife,strict_core,La Vallée Poussin — Théorie des douze causes,"Bouddhisme études et matériaux (Gand, 1913); Wikisource",confirmed_primary,"§III says detailed link explanations may be individually plausible but incompatible as a whole, then surveys organic syntheses without deciding whether first redactors fully understood the chain; explicitly separates historical-origin question from systematic synthesis",Use as problem-afterlife/novelty control; search direct citations separately,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch45_delta.csv,45,5,8,1913,primary_reception_signal,strict_core,Poussin reuse of Senart in Théorie des douze causes,Wikisource Chapter 1 and §III,confirmed_primary,"Poussin directly cites Senart Mélanges Harlez p293 for difficult terminology and p289 for wheel/chain issue; current indexed searches produce no Lovejoy hit, so problem survival is clearer than direct Lovejoy uptake",Do not infer absence; inspect full text/footnotes if direct reception becomes central,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch45_delta.csv,45,6,8,1905-1906,primary_reception_target,strict_core,La Vallée Poussin — Deux notes sur le Pratītyasamutpāda,"XIVe Congrès international des orientalistes, Alger 1905, Acts vol1 pp193-203, printed 1906; Wikisource/Gallica object",confirmed_primary_object_text_check_pending,Directly on the central 004 problem and chronologically close; high-value next target for Senart/Oldenberg/Jacobi/Lovejoy citation check,Read pp193-203 fully and map whole-chain interpretation; keep reception vs parallel evidence separate,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch46_delta.csv,46,2,8,1913,primary_method_control,strict_core,La Vallée Poussin — analysis not necessarily historical value,"Bouddhisme études et matériaux: Théorie des douze causes, Note préliminaire; Wikisource facsimile/transcription",confirmed_primary,Explicitly says analysis is indispensable for intelligibility through logical/intelligible reconstruction but does not necessarily reconstruct real historical development beyond plausibility; near-perfect later field control for Lovejoy genealogy/configuration distinction,Use as later field control only; compare with Lovejoy 1907 logical vs chronological sequence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch46_delta.csv,46,3,8,1913,primary_method_control,strict_core,Poussin task separation: general meaning vs origins vs exact terms vs systematizations,"Théorie des douze causes, Note préliminaire",confirmed_primary,Separates different research questions and refuses to let uncertain origin/term-history problems block analysis of philosophical scope/systematizations; explicit division of evidentiary burdens,Add to logic-history concordance; do not use as upstream influence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch46_delta.csv,46,4,8,1913,reception_signal,strict_core,Poussin survey of Western pratītyasamutpāda interpretation,"Théorie des douze causes, Note préliminaire notes; directs readers to Oltramare 1909",confirmed_primary_negative_signal,"Visible predecessor/survey lists name Oldenberg Senart Oltramare Garbe Jacobi Walleser Pischel Rhys Davids Kern Burnouf Hardy Childers Warren but no Lovejoy; useful signal only, not proof of omission from all literature",Make Oltramare 1909 full pamphlet P0 reception target and search directly for Lovejoy,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch46_delta.csv,46,5,8,1909,primary_reception_target,strict_core,Paul Oltramare — La formule bouddhique des douze causes,"Genève Georg & Cie 1909, 53 pp.; HathiTrust record 001394212; UNIGE archive PU73; RelBib",bibliographically_confirmed_full_text_pending,Poussin 1913 calls it an excellent summary of Western interpretation; direct Lovejoy search could yield first secure early reception or a meaningful specialist-survey omission,Retrieve full 53 pp if possible; search Lovejoy/upādāna/upādisesa/Senart/Oldenberg/Warren/Hardy/Childers,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch46_delta.csv,46,6,8,1910,primary_network_context,strict_core,La Vallée Poussin review of Oltramare,"JRAS 42.1:201-206, DOI 10.1017/S0035869X00081958",confirmed_primary_preview,Review note says Pali-reference 'true light' came recently from Cambridge (Mass.) and refers to 'our excellent friend Professor Lanman'; confirms later European specialist connection to Lanman's Harvard milieu but not Lovejoy transmission,Use only as later network context; search full review for Lovejoy if facsimile becomes available,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch47_delta.csv,47,2,8,1905-1906,primary_parallel,strict_core,La Vallée Poussin — Deux notes sur le Pratītyasamutpāda,"Actes du XIVe Congrès international des Orientalistes, Alger 1905, vol1, Paris 1906, pp193-203; Gallica bpt6k6580445k; Commons/Wikisource",primary_object_confirmed_opening_OCR_recovered,"Opening says formula consists of arbitrarily associated formulas suggesting successive stratifications (after Senart), almost every term is hazardous, and Senart/Garbe/Jacobi/Oldenberg illuminated difficulties; Buddhist exegetes tried to put order into initial incoherence and introduce logic",Facsimile-check printed pp193-195 when convenient; use as later field control not upstream source,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch47_delta.csv,47,3,8,1905-1906,primary_method_control,strict_core,Poussin — stratification plus systematization in same paper,"Deux notes sur le Pratītyasamutpāda, opening pp193-195",opening_argument_secure_exact_orthography_pending,Critical novelty control: one scholar can affirm arbitrary association/successive strata/initial incoherence while still studying exegetical ordering; historical compositeness and systematic reconstruction are not opposed scholarly camps,"Use to frame Lovejoy contribution as documentary microgenesis/evidentiary allocation, not unique rescue of coherence",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch47_delta.csv,47,4,8,1905-1906,primary_parallel,strict_core,Poussin — past/present/future nidāna distribution,"Deux notes sur le Pratītyasamutpāda, second note pp195ff; later reused in 1913",confirmed_problem_statement_later_full_model_confirmed,Second problem explicitly concerns distribution of nidānas across past present future and claims an orthodox doctrine; later 1913 distinguishes this temporal allocation from kleśa/karman/vipāka causal categories and other models,Compare with Lovejoy 1898 nonhomogeneous temporal-sequence statement; do not equate three-life allocation with simple chronology,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch47_delta.csv,47,5,8,1905-1906,reception_signal,strict_core,Poussin named recent authorities on nidāna problem,Deux notes opening,negative_signal_not_absence,"Poussin explicitly names Senart, Garbe, Jacobi, Oldenberg as illuminating the difficulties; no Lovejoy hit currently recovered from searches, despite exact problem overlap",Full-text/facsimile search pp193-203 before making any stronger omission claim,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch47_delta.csv,47,6,8,1906,primary_access,strict_core,Actes XIVe Congrès full facsimile,"Wikimedia Commons file; Gallica source bpt6k6580445k; 546-page DjVu, 67.58MB",confirmed_public_domain,Wikisource index maps Poussin article to printed pp193-203; p193 around DjVu page209; clean page packet can be manually sliced if publication-grade citation needed,Manual P1 cleanup only; not research-blocking,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,2,8,c1896-1898,archive_primary,strict_core,MS38_004 p21 bhava = continued existence,corrected p019-036 transcription,confirmed_archive,Notebook glosses bhava as continued existence and ties it specifically to jati/jaramarana before later Hardy fact/manner analysis; direct precursor to published 9→10 temporal hinge,Use with pp27-28 and p33 as notebook architecture sequence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,3,8,c1896-1898,archive_primary,strict_core,MS38_004 pp27-28 links 3-8 present sentient complex,corrected p019-036 transcription,confirmed_archive,Lovejoy diagrammatically maps consciousness→namarupa→sense organs→contact→sensation→desire and says rebirth brings new namarupa; supports present-complex interpretation without simple chronology,Integrate into temporal architecture microgenesis,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,4,8,1898,primary,strict_core,Lovejoy three-life partition 2-7-3,"The Buddhistic Technical Terms upadana and upadisesa, JAOS 19",confirmed_primary,"Article says chain is not strict temporal sequence yet broadly allocates 1-2 past, 3-9 present, 10-12 future; makes upadana hinge and bhava first future/renewal term",Do not claim novelty; compare competing Oldenberg/Warren/commentarial models,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,5,8,1895,contemporary_context,strict_core,L. A. Waddell 9→10 boundary and Oldenberg bhava relay,The Buddhism of Tibet or Lamaism / related JRAS discussion,secure_contemporary_relay_facsimile_cleanup_pending,"Waddell says life-history runs through link9, then quotes/criticizes Oldenberg link10 bhava as rebirth/continuance for another existence; proves pre-Lovejoy availability of 9→10 boundary",Direct-check Waddell p117/JRAS and underlying Oldenberg locus before final quotation; no Lovejoy-reading inference,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,6,8,1893,primary_target,strict_core,Henry Clarke Warren AOS Proceedings p.xxvii — cause/time warning,Proceedings AOS Apr 6-8 1893; Lovejoy later cites JAOS XVI pxxvii; Waddell 1895 relay,direct_page_pending_contemporary_relay_secure,"Waddell relays Warren warning that cause is used too strictly, time should have secondary role, paccaya flexible/different senses; exceptionally close to Lovejoy 1898 'not strict temporal sequence' and same page is cited by Lovejoy for desire/attachment identity",Recover printed xxvi-xxviii before asserting direct dependence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,7,8,1896,primary_context,strict_core,Warren Buddhism in Translations / Visuddhimagga causal packet,"Buddhism in Translations, three-life causal analysis",confirmed_source_packet,Preserves competing standard scholastic architecture later summarized as 2-8-2 with bhava in present karma-existence; shows Lovejoy 2-7-3 not mechanically inherited from standard commentarial model,"Describe as translated/commentarial source model, not necessarily Warren personal endorsement",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch48_delta.csv,48,8,8,1882,primary_target,strict_core,Oldenberg exact bhava rendering underlying Waddell,Buddha English/German editions; exact locus pending,known_via_contemporary_relay_direct_locus_pending,Likely upstream interpretive line placing bhava on renewal/future side; Lovejoy demonstrably used Oldenberg generally but direct dependence for temporal partition not established,Locate exact page/wording in 1882 English or German text,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,2,8,1902,published_primary,004_005_1902,Lovejoy self-citation from Religion and the Time-Process to Buddhist technical paper,American Journal of Theology 6.3 pp442-443; JSTOR 3153919,confirmed_primary_title_volume_numeral_visual_check_pending,Lovejoy himself makes the earlier Buddhist technical analysis an explicit foundation for the 1902 Buddhist psychology section; authorial bridge replaces purely retrospective linkage,Check whether footnote visually prints JAOS XVIII or OCR misreads XIX,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,3,8,1902,published_method,004_005_1902,Buddhism and Platonism logical comparison,Religion and the Time-Process pp444-445,confirmed_primary,Lovejoy retains a cross-cultural relation at the level of logical essence while insisting on different form; comparison need not imply formal identity or genealogy,Use as publication endpoint for lower-level comparison retained after identity withdrawn,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,4,8,1902,published_method,004_005_1902,Aristotle and Vedanta affinity versus Oriental influence,Religion and the Time-Process pp446-447,confirmed_primary_key_case,Lovejoy calls affinity obvious but rejects Oriental influence as gratuitous because internal Platonic development supplies sufficient genealogy; direct published instance of affinity not licensing transmission,Make central article example for proof-level separation,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,5,8,1902,published_method,004_005_1902,Neoplatonist temperament versus logical import,Religion and the Time-Process p447,confirmed_primary,Lovejoy separates religious/mystical temperament and rhetoric from logical import before assigning internal Greek genealogy; evidentiary object is decomposed before provenance claim,Compare with 005 form-versus-mechanism partition,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,6,8,1902,published_historical_decomposition,004_005_1902,Developed Christianity as Judeo-Christian and Hellenic conjunction,Religion and the Time-Process pp447-449,confirmed_primary,A historical system is reconstructed as a combination of components with distinct provenances and opposed implications for temporal process; current system does not erase source differentiation,Use to show scale expansion from mechanism separation to system recombination,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,7,8,1902,published_historical_decomposition,004_005_1902,Royce survival of ancient perfectionist presupposition and warring categories,Religion and the Time-Process pp469-470,confirmed_primary,Modern idealism is decomposed into a modern concrete-world motive and a surviving ancient timeless-perfection motive; Lovejoy explicitly treats the system as a combination of incompatible categories,Keep as pre-unit-idea operational evidence; avoid projecting mature terminology backward,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch75_delta.csv,75,8,8,1898-1902,interpretive_model,004_005_1902,Proof-level operator scale expansion,Batches 70 73 75,strong_cross_stage_reconstruction,004 textual witness→semantic relation→function→dependence; 005 report→class→mechanism→genealogy; 1902 affinity→logical motive→genealogy test→recombination/survival. Lower-level comparability can survive higher-level genealogy rejection,Next test Primitive Energetics 1906 as endpoint in comparative causal-category abstraction,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch76_delta.csv,76,2,8,1906,published_method,005_1906,Theory verification and qualification,Lovejoy Fundamental Concept of Primitive Philosophy p359; uploaded monist190616324.pdf,confirmed_primary,Lovejoy explicitly distinguishes broad theoretical statement from evidence that verifies it and qualifications that restrict it; conceptual coherence is not treated as self-validating,Use as published counterpart to notebook proof-threshold calibration,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch76_delta.csv,76,3,8,1906,published_method,005_1906,First-stage linguistic evidence,Fundamental Concept p362; monist190616324.pdf,confirmed_primary,Lovejoy makes native vocabulary the first evidentiary stage for showing that a universal impersonal communicable-energy conception actually exists before interpreting its ritual applications,Build source-function matrix of linguistic authorities,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch76_delta.csv,76,4,8,1906,published_method,005_1906,Vera causa and independent evidence,Fundamental Concept p377; monist190616324.pdf,confirmed_primary_key_case,Lovejoy says the explanatory conception is not merely inferred from the customs used to explain it but independently evidenced; strongest explicit anti-circular proof rule yet found,Make central methodological endpoint for 004-005-1902-1906 argument,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch76_delta.csv,76,5,8,1906,published_method,005_1906,Reciprocal corroboration language and customs,Fundamental Concept p377; monist190616324.pdf,confirmed_primary,Linguistic evidence and analysis/comparison of customs are assigned different jobs and then used to corroborate/illuminate one another; supports cross-evidential triangulation model,Classify citations by linguistic-existence versus ritual-application function,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch76_delta.csv,76,6,8,1906,published_method,005_1906,One causal conception with heterogeneous applications,Fundamental Concept p377; monist190616324.pdf,confirmed_primary,Lovejoy allows one cross-cutting mana/manitou conception to underlie practices in different manners and for different reasons; abstraction does not erase local mechanism plurality,Compare exact 1906 application list against 005 mechanism matrix,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch76_delta.csv,76,7,8,1898-1906,interpretive_model,004_005_1902_1906,Cross-evidential triangulation,Batches 70 73 75 76,strong_cross_stage_reconstruction,Higher-level propositions repeatedly require a new evidence class: contextual usage controls semantic/genealogical claims; provenance/chronology control ethnographic history; internal genealogy controls diffusion; native language independently controls causal category before rite analysis,Next audit 1906 citation architecture source-by-source,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,2,8,1906,published_source_criticism,1906,McGee wakonda evidence,Lovejoy Fundamental Concept pp363-364; monist190616324.pdf,confirmed_primary,Lovejoy calls McGee clear/trustworthy for use and meaning yet immediately says he fails to separate semantic essence from secondary connotations; even high-trust sources have proposition-specific ceilings,Use as key example that source reliability is not global,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,3,8,1906,published_source_criticism,1906,Alice C Fletcher Omaha evidence,Fundamental Concept p364ff; monist190616324.pdf,confirmed_primary,Specialist evidence strongly supports common transferable life while Lovejoy corrects an over-narrow will-power interpretation; strong field source can be evidentially retained and analytically revised,Collate exact Fletcher wording for publication quotation,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,4,8,1906,published_source_criticism,1906,M V P Osage account,Fundamental Concept North-American section; monist190616324.pdf,confirmed_primary_exact_quote_recheck_pending,Lovejoy accepts early source for external custom while rejecting/correcting native-term translations and prayer/deity interpretation; cleanest same-document split by proposition type,Recheck exact title/page and wording against facsimile before quotation,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,5,8,1906,published_source_criticism,1906,Roger Williams early Manitou witness,Fundamental Concept Algonkin section; monist190616324.pdf,confirmed_primary,Concrete lexical application survives despite missionary/colonial theological gloss; god translation does not carry personal-deity ontology,Add exact printed page in next pass,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,6,8,1906,published_source_criticism,1906,Jesuit and Bressani oki evidence,Fundamental Concept p370; monist190616324.pdf,confirmed_primary,Lovejoy explicitly limits early witnesses to concrete applications of oki/manitou and says they do not show an abstract single pervasive property or force; direct proof-threshold statement,Make central source-level evidence for claim-relative admissibility,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,7,8,1905-1906,published_source_criticism,1906,W Jones The Algonkin Manitou,Fundamental Concept p370ff; AJFL 1905 183-191,confirmed_primary_introduction_continuation_pending,Lovejoy recruits an important recent special study immediately after stating the evidentiary ceiling of old sources; source resolution rises when proposition becomes stronger,Collate following pages and map exact Jones propositions,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,8,8,1898-1906,interpretive_model,005_1906,Proposition-relative source reliability,Batch77 synthesis,strong_source_level_reconstruction,The same source may be admissible for observed custom/lexical occurrence but inadmissible for translation semantic abstraction or causal interpretation; evidentiary authority is allocated at statement level,Test same schema across Oceanic and Bantu source packets,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch77_delta.csv,77,9,8,1898-1906,interpretive_model,005_1906,Reporter-to-statement granularity shift,Batch68 plus Batch77,strong_developmental_reconstruction,005 makes reporter/date/contact part of datum; 1906 further decomposes each reporter into claim-types with different evidentiary competence,Build direct 005 reporter-class versus 1906 statement-function matrix,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,2,8,1905-1906,published_method,1906,W Jones Algonkin grammatical control,Lovejoy Fundamental Concept pp370-371; Jones AJFL 18.70,confirmed_primary,After explicitly limiting old missionary evidence to concrete applications Lovejoy recruits Jones's inanimate-gender morphology and native transfer explanations to license the stronger abstract-property/manitou mechanism claim; Batch77 pending status closed,Compare Jones grammatical proof directly with Hetherwick Yao noun-class proof,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,3,8,1902-1906,published_method,1906,Hetherwick Yao noun-class control,Lovejoy Fundamental Concept pp374-375; Hetherwick JAI 32 (1902) 89-95,confirmed_primary_bibliographic_correction,Yao mulungu does not belong to personal noun class and grammatically denotes an inhering property; independent morphological control parallel to Jones strengthens cross-regional linguistic proof,Retrieve Hetherwick original text if exact publication quotation needed,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,4,8,1906,published_method,1906,Codrington mana semantic tension,Lovejoy Fundamental Concept pp372-373 and p380; Codrington Melanesians 118-119,confirmed_primary,Best-authority Oceanic evidence supports transferability/efficacy but also calls mana in a way supernatural and ties origination to personal beings; Lovejoy later privileges efficacious/powerful/productive axis over supernormal,Keep adverse personal-origin clause visible; do not claim straightforward Codrington anticipation,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,5,8,1906,published_method,1906,Independent-observer minimal-core proof,Lovejoy Fundamental Concept p376,confirmed_primary,Lovejoy explicitly says several observers miss finer ramifications yet near-verbal agreement across distinct races establishes a minimal impersonal/property/transferable-energy core; American evidence shows still more,Use two-tier resolution model in article,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,6,8,1906,published_method,1906,Cross-regional proof asymmetry,Lovejoy Fundamental Concept p377,confirmed_primary_key_correction,Lovejoy probabilistically extends richer meanings revealed by accurate North-American observation to corresponding Oceanic/Polynesian/Bantu terms on the basis of surface-usage parallels; vera causa proof is independent but not regionally equal in resolution,Frame as triangulation under asymmetric evidence and test other regional packets,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,7,8,1906,bibliographic_control,1906,Hetherwick volume miscitation,Lovejoy p374 footnote versus JSTOR JAI vol32 contents,confirmed_external_control,Lovejoy text appears to cite JAI vol33 p93 while Hetherwick article is securely vol32 1902 pp89-95 DOI 10.2307/2842905; negative control against idealizing citation precision,Check second facsimile only if publication footnote is quoted,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,8,8,1905-1906,bibliographic_control,1906,Hollis Eliot Masai attribution,Lovejoy p375; Hollis The Masai 1905 Introduction by Sir Charles Eliot p xix,strong_primary_bibliographic_control,Lovejoy says Mr Hollis suggests the interpretive conclusion about undeveloped personality but passage lies in Eliot's introduction and refers to Mr Hollis's collection in third person; likely collector/introduction-author collapse,Verify p xix facsimile if used as a formal erratum claim,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch78_delta.csv,78,9,8,1898-1906,interpretive_model,005_1906,Structurally critical but locally uneven,Batch78 synthesis,strong_reconstruction,Lovejoy grades claim types and observer resolution but the final universal comparison sometimes extrapolates high-resolution local semantics across less-resolved regional analogues; local calibration exceeds final synthesis,Build 005-to-1906 source persistence and function-migration matrix,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,2,8,1898-1906,source_function_migration,005_1906,Codrington The Melanesians,005 opening bibliography; Lovejoy 1906 pp372-373,confirmed_both_stages,Codrington persists but changes job from broad comparative ethnographic authority to central lexical-semantic mana witness; same source is retooled for vera-causa proof,Build proposition-level 005 Codrington vs 1906 Codrington comparison,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,3,8,1898-1906,source_role_shift,005_1906,Daniel G Brinton,005 American Race / Brinton field; Lovejoy 1906 opening,confirmed_field_role_shift,Brinton moves from comparative/corrective authority ecology to representative theoretical target; author persistence does not imply stable authority function,Identify exact Brinton text Lovejoy targets in 1906 if publication needs specificity,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,4,8,1898-1906,source_role_shift,005_1906,James G Frazer,005 sacrifice/agriculture theory testing; Lovejoy 1906 p361 and later critique,confirmed,Frazer persists primarily as high-value theoretical foil across both stages; continuity is problem-function not doctrinal dependence,Map exact 005 Frazer propositions to 1906 criticisms,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,5,8,1898-1906,scope_reselection,005_1906,Trumbull Kingsley Callaway custom packet,005 blood/foundation/West Africa/Zulu sacrifice sections; full 1906 source audit,strong_from_primary_audit,Custom-rich sources recede from lexical first chapter because they document applications rather than independent conceptual existence; omission is scope-driven deferral not abandonment,Test whether any reappear in later Lovejoy comparative-religion publications,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,6,8,1898-1906,functional_replacement,005_1906,Duff MacDonald to Alexander Hetherwick,005 p96 MacDonald; Lovejoy 1906 pp374-375 Hetherwick,confirmed_stage_specific,African evidence shifts from MacDonald's descriptive counterexamples in divine-development theory to Hetherwick's grammatical noun-class evidence for impersonal property; source selection follows proposition type,Recover Hetherwick original article for exact morphology wording,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,7,8,1898-1906,new_evidence_channel,005_1906,North-American linguistic specialists,McGee Fletcher Jones Dorsey in Lovejoy 1906 versus 005 reporter/custom packet,confirmed_1906_and_cross_stage,Published paper constructs a new lexical/grammatical/native-explanation channel so mechanism is not inferred solely from customs already in notebook; key evidence of reproof rather than mere republication,Build proposition migration table body-part blood fetish agriculture reporter misclassification,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch79_delta.csv,79,8,8,1898-1906,interpretive_model,005_1906,Bibliographic reselection by proof function,Batch79 synthesis,strong_reconstruction,Sources persist disappear or are replaced according to evidentiary job; bibliography itself indexes argument stage and proposition burden,Next trace individual propositions from 005 custom source to 1906 independent lexical reproof,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch80_delta.csv,80,2,8,1898-1906,proposition_migration,005_1906,Selected organs and transferable qualities,005 pp108/119; Lovejoy 1906 p371 Jones,confirmed_cross_document,Notebook mechanism inferred from selected body-part pattern is re-established in print through indigenous explanation that enemy-heart consumption absorbs manitou; mechanism migration accompanied by warrant migration,Source-match individual 005 organ examples if needed,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch80_delta.csv,80,3,8,1898-1906,proposition_migration,005_1906,Blood and agricultural fertility,005 pp99-105; Lovejoy 1906 reproductive/agricultural sections and p377,confirmed_cross_document,Local fecundative/quasi-mechanical mechanism becomes application of independently evidenced productive-energy category,Map exact 1906 agricultural examples against 005 page-level cases,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch80_delta.csv,80,4,8,1898-1906,proposition_migration,005_1906,Fetish versus intrinsic amulet efficacy,005 pp84-90; Lovejoy 1906 oki/manitou object evidence,confirmed_cross_document,Notebook spirit-inhabitation versus intrinsic-efficacy distinction gains native lexical support showing power term applied to efficacious object/property,Localize exact 1906 note if quoted,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch80_delta.csv,80,5,8,1898-1906,proposition_migration,005_1906,Quasi-mechanical causation,005 p105 and earlier direct-nature-action notes; Lovejoy 1906 pp359-361,confirmed_strong,A local mechanism label becomes the published cross-cutting causal category only after Lovejoy adds independent linguistic vera-causa proof,Use as principal mechanism-to-category microhistory,,,,,,,,,,,,,,
